resident_id,challenge_name,target_metric,enrol_date,status,current_tier,target_value,progress_pct
RESIDENT_01216,National Steps Challenge,Steps,2026-03-25,Active,Platinum,10000,83.1
RESIDENT_00970,Eat Drink Shop Healthy,Healthier Purchases,2026-03-12,Active,Gold,30,74.2
RESIDENT_00502,Eat Drink Shop Healthy,Healthier Purchases,2026-03-27,Active,Gold,30,75.4
RESIDENT_00540,National Steps Challenge,Steps,2026-03-21,Active,Participant,10000,10.2
RESIDENT_01360,National Steps Challenge,Steps,2026-04-02,Active,Bronze,10000,39.4
RESIDENT_00733,National Steps Challenge,Steps,2026-03-15,Active,Bronze,10000,31.7
RESIDENT_01362,Move It Challenge,MVPA Minutes,2026-03-27,Active,Silver,150,53.1
RESIDENT_00707,Move It Challenge,MVPA Minutes,2026-03-16,Active,Gold,150,71.9
RESIDENT_00663,Move It Challenge,MVPA Minutes,2026-04-07,Active,Platinum,150,83.5
RESIDENT_00659,Eat Drink Shop Healthy,Healthier Purchases,2026-04-10,Active,Gold,30,69.0
RESIDENT_00520,Eat Drink Shop Healthy,Healthier Purchases,2026-03-28,Active,Silver,30,44.4
RESIDENT_00530,Eat Drink Shop Healthy,Healthier Purchases,2026-03-20,Active,Platinum,30,96.0
RESIDENT_00631,Eat Drink Shop Healthy,Healthier Purchases,2026-04-04,Active,Platinum,30,98.7
RESIDENT_01127,Move It Challenge,MVPA Minutes,2026-03-23,Active,Platinum,150,80.8
RESIDENT_00967,Move It Challenge,MVPA Minutes,2026-03-23,Active,Platinum,150,89.5
RESIDENT_00344,Eat Drink Shop Healthy,Healthier Purchases,2026-03-17,Active,Silver,30,40.2
RESIDENT_00941,National Steps Challenge,Steps,2026-03-29,Active,Silver,10000,57.2
RESIDENT_01261,Eat Drink Shop Healthy,Healthier Purchases,2026-03-04,Active,Bronze,30,25.2
RESIDENT_00137,National Steps Challenge,Steps,2026-03-25,Active,Gold,10000,79.3
RESIDENT_00848,National Steps Challenge,Steps,2026-03-02,Active,Platinum,10000,80.7
RESIDENT_00792,Move It Challenge,MVPA Minutes,2026-04-02,Active,Bronze,150,20.1
RESIDENT_01047,Move It Challenge,MVPA Minutes,2026-03-28,Active,Platinum,150,98.4
RESIDENT_00333,Eat Drink Shop Healthy,Healthier Purchases,2026-04-03,Active,Participant,30,1.3
RESIDENT_00192,National Steps Challenge,Steps,2026-04-05,Active,Participant,10000,8.9
RESIDENT_00413,Eat Drink Shop Healthy,Healthier Purchases,2026-03-05,Active,Platinum,30,80.5
RESIDENT_01146,Eat Drink Shop Healthy,Healthier Purchases,2026-03-13,Active,Platinum,30,81.1
RESIDENT_00925,Move It Challenge,MVPA Minutes,2026-03-01,Active,Platinum,150,85.6
RESIDENT_01100,Move It Challenge,MVPA Minutes,2026-03-08,Active,Bronze,150,38.7
RESIDENT_00425,Eat Drink Shop Healthy,Healthier Purchases,2026-03-12,Active,Gold,30,79.2
RESIDENT_00386,National Steps Challenge,Steps,2026-03-11,Active,Gold,10000,79.5
RESIDENT_00722,Move It Challenge,MVPA Minutes,2026-03-04,Active,Silver,150,43.4
RESIDENT_00697,National Steps Challenge,Steps,2026-04-05,Active,Bronze,10000,27.6
RESIDENT_00946,National Steps Challenge,Steps,2026-03-12,Active,Silver,10000,48.0
RESIDENT_00246,National Steps Challenge,Steps,2026-03-25,Active,Participant,10000,18.9
RESIDENT_00754,Eat Drink Shop Healthy,Healthier Purchases,2026-03-21,Active,Gold,30,76.7
RESIDENT_00510,National Steps Challenge,Steps,2026-03-24,Active,Gold,10000,77.9
RESIDENT_00013,Move It Challenge,MVPA Minutes,2026-03-08,Active,Platinum,150,87.4
RESIDENT_01100,Eat Drink Shop Healthy,Healthier Purchases,2026-03-02,Active,Participant,30,17.1
RESIDENT_00411,Move It Challenge,MVPA Minutes,2026-04-09,Active,Platinum,150,95.1
RESIDENT_00987,National Steps Challenge,Steps,2026-03-25,Active,Platinum,10000,80.9
RESIDENT_00835,Move It Challenge,MVPA Minutes,2026-03-17,Active,Silver,150,43.6
RESIDENT_00236,Move It Challenge,MVPA Minutes,2026-03-31,Active,Silver,150,49.4
RESIDENT_00849,Eat Drink Shop Healthy,Healthier Purchases,2026-03-27,Active,Silver,30,48.5
RESIDENT_00414,Move It Challenge,MVPA Minutes,2026-03-08,Active,Silver,150,58.4
RESIDENT_01168,National Steps Challenge,Steps,2026-04-10,Active,Bronze,10000,21.9
RESIDENT_00776,Move It Challenge,MVPA Minutes,2026-03-26,Active,Silver,150,41.2
RESIDENT_00882,National Steps Challenge,Steps,2026-04-08,Active,Platinum,10000,94.4
RESIDENT_00918,Eat Drink Shop Healthy,Healthier Purchases,2026-03-09,Active,Silver,30,49.2
RESIDENT_01366,Eat Drink Shop Healthy,Healthier Purchases,2026-03-20,Active,Silver,30,42.8
RESIDENT_00591,National Steps Challenge,Steps,2026-03-22,Active,Platinum,10000,86.9
RESIDENT_00407,National Steps Challenge,Steps,2026-04-07,Active,Gold,10000,76.7
RESIDENT_01427,National Steps Challenge,Steps,2026-03-31,Active,Gold,10000,73.8
RESIDENT_00395,National Steps Challenge,Steps,2026-03-06,Active,Participant,10000,11.4
RESIDENT_01239,Move It Challenge,MVPA Minutes,2026-03-12,Active,Bronze,150,27.4
RESIDENT_00550,Move It Challenge,MVPA Minutes,2026-04-05,Active,Participant,150,16.2
RESIDENT_00899,Eat Drink Shop Healthy,Healthier Purchases,2026-03-01,Active,Participant,30,7.8
RESIDENT_00945,Eat Drink Shop Healthy,Healthier Purchases,2026-03-28,Active,Gold,30,70.9
RESIDENT_01147,Eat Drink Shop Healthy,Healthier Purchases,2026-03-31,Active,Silver,30,48.4
RESIDENT_01077,Eat Drink Shop Healthy,Healthier Purchases,2026-03-19,Active,Platinum,30,81.2
RESIDENT_00121,National Steps Challenge,Steps,2026-03-05,Active,Participant,10000,18.4
RESIDENT_00269,National Steps Challenge,Steps,2026-03-02,Active,Silver,10000,58.4
RESIDENT_00514,National Steps Challenge,Steps,2026-04-01,Active,Bronze,10000,25.1
RESIDENT_00382,Eat Drink Shop Healthy,Healthier Purchases,2026-03-22,Active,Gold,30,74.4
RESIDENT_00025,National Steps Challenge,Steps,2026-03-29,Active,Gold,10000,77.6
RESIDENT_00110,National Steps Challenge,Steps,2026-03-30,Active,Platinum,10000,96.6
RESIDENT_00739,Move It Challenge,MVPA Minutes,2026-03-27,Active,Platinum,150,93.8
RESIDENT_01479,Move It Challenge,MVPA Minutes,2026-03-16,Active,Bronze,150,24.0
RESIDENT_01287,Eat Drink Shop Healthy,Healthier Purchases,2026-03-05,Active,Platinum,30,87.2
RESIDENT_00768,Move It Challenge,MVPA Minutes,2026-04-02,Active,Silver,150,51.0
RESIDENT_00306,Eat Drink Shop Healthy,Healthier Purchases,2026-03-28,Active,Bronze,30,24.8
RESIDENT_00130,Eat Drink Shop Healthy,Healthier Purchases,2026-03-14,Active,Platinum,30,89.7
RESIDENT_00448,Move It Challenge,MVPA Minutes,2026-04-05,Active,Bronze,150,23.4
RESIDENT_00184,Move It Challenge,MVPA Minutes,2026-04-03,Active,Participant,150,0.7
RESIDENT_01338,Move It Challenge,MVPA Minutes,2026-03-08,Active,Gold,150,74.5
RESIDENT_00898,Eat Drink Shop Healthy,Healthier Purchases,2026-04-10,Active,Platinum,30,88.0
RESIDENT_01190,Eat Drink Shop Healthy,Healthier Purchases,2026-04-03,Active,Platinum,30,83.4
RESIDENT_01453,Eat Drink Shop Healthy,Healthier Purchases,2026-03-14,Active,Bronze,30,34.2
RESIDENT_01375,National Steps Challenge,Steps,2026-03-20,Active,Platinum,10000,87.8
RESIDENT_00620,Eat Drink Shop Healthy,Healthier Purchases,2026-03-30,Active,Participant,30,17.6
RESIDENT_00468,Eat Drink Shop Healthy,Healthier Purchases,2026-03-18,Active,Silver,30,58.1
RESIDENT_00957,Eat Drink Shop Healthy,Healthier Purchases,2026-03-28,Active,Silver,30,44.8
RESIDENT_00944,National Steps Challenge,Steps,2026-03-20,Active,Participant,10000,17.3
RESIDENT_00275,Move It Challenge,MVPA Minutes,2026-03-22,Active,Gold,150,60.8
RESIDENT_00997,National Steps Challenge,Steps,2026-03-24,Active,Bronze,10000,21.4
RESIDENT_00141,Move It Challenge,MVPA Minutes,2026-03-04,Active,Participant,150,3.5
RESIDENT_00408,Eat Drink Shop Healthy,Healthier Purchases,2026-04-08,Active,Gold,30,73.8
RESIDENT_01110,Move It Challenge,MVPA Minutes,2026-03-11,Active,Silver,150,46.1
RESIDENT_00369,Eat Drink Shop Healthy,Healthier Purchases,2026-04-09,Active,Bronze,30,21.9
RESIDENT_00267,Eat Drink Shop Healthy,Healthier Purchases,2026-04-10,Active,Platinum,30,83.2
RESIDENT_00729,Eat Drink Shop Healthy,Healthier Purchases,2026-03-28,Active,Participant,30,10.9
RESIDENT_00205,National Steps Challenge,Steps,2026-04-08,Active,Gold,10000,64.2
RESIDENT_00734,Move It Challenge,MVPA Minutes,2026-03-17,Active,Platinum,150,87.8
RESIDENT_00055,National Steps Challenge,Steps,2026-03-31,Active,Participant,10000,6.0
RESIDENT_01463,Move It Challenge,MVPA Minutes,2026-04-10,Active,Gold,150,71.8
RESIDENT_00553,Move It Challenge,MVPA Minutes,2026-04-06,Active,Bronze,150,20.7
RESIDENT_00409,Move It Challenge,MVPA Minutes,2026-03-04,Active,Gold,150,75.0
RESIDENT_01443,Move It Challenge,MVPA Minutes,2026-03-18,Active,Gold,150,79.1
RESIDENT_01259,Move It Challenge,MVPA Minutes,2026-03-16,Active,Platinum,150,82.1
RESIDENT_00170,National Steps Challenge,Steps,2026-03-15,Active,Bronze,10000,36.5
RESIDENT_01017,Eat Drink Shop Healthy,Healthier Purchases,2026-03-11,Active,Bronze,30,21.8
RESIDENT_01480,National Steps Challenge,Steps,2026-04-03,Active,Gold,10000,72.0
RESIDENT_00649,Eat Drink Shop Healthy,Healthier Purchases,2026-03-26,Active,Silver,30,44.6
RESIDENT_00090,National Steps Challenge,Steps,2026-04-02,Active,Platinum,10000,80.9
RESIDENT_01210,Move It Challenge,MVPA Minutes,2026-03-09,Active,Participant,150,13.9
RESIDENT_00058,National Steps Challenge,Steps,2026-03-26,Active,Bronze,10000,22.2
RESIDENT_01384,Move It Challenge,MVPA Minutes,2026-03-18,Active,Silver,150,49.7
RESIDENT_01500,Move It Challenge,MVPA Minutes,2026-03-22,Active,Platinum,150,86.7
RESIDENT_01341,Move It Challenge,MVPA Minutes,2026-04-08,Active,Platinum,150,98.6
RESIDENT_00133,Eat Drink Shop Healthy,Healthier Purchases,2026-03-20,Active,Gold,30,76.2
RESIDENT_00017,Eat Drink Shop Healthy,Healthier Purchases,2026-03-09,Active,Silver,30,58.2
RESIDENT_00121,Move It Challenge,MVPA Minutes,2026-03-28,Active,Bronze,150,25.3
RESIDENT_00960,National Steps Challenge,Steps,2026-03-26,Active,Participant,10000,9.4
RESIDENT_01339,National Steps Challenge,Steps,2026-03-04,Active,Bronze,10000,33.7
RESIDENT_00860,National Steps Challenge,Steps,2026-03-26,Active,Bronze,10000,23.9
RESIDENT_00352,Move It Challenge,MVPA Minutes,2026-03-14,Active,Silver,150,43.2
RESIDENT_01338,National Steps Challenge,Steps,2026-03-14,Active,Platinum,10000,80.9
RESIDENT_00593,Eat Drink Shop Healthy,Healthier Purchases,2026-03-27,Active,Participant,30,19.6
RESIDENT_01174,National Steps Challenge,Steps,2026-04-02,Active,Silver,10000,42.8
RESIDENT_00396,National Steps Challenge,Steps,2026-04-02,Active,Silver,10000,40.4
RESIDENT_01067,Move It Challenge,MVPA Minutes,2026-03-11,Active,Bronze,150,36.6
RESIDENT_00149,Eat Drink Shop Healthy,Healthier Purchases,2026-04-02,Active,Platinum,30,85.9
RESIDENT_01274,Eat Drink Shop Healthy,Healthier Purchases,2026-04-05,Active,Platinum,30,84.7
RESIDENT_00766,Eat Drink Shop Healthy,Healthier Purchases,2026-03-01,Active,Silver,30,43.0
RESIDENT_00640,Move It Challenge,MVPA Minutes,2026-03-07,Active,Silver,150,41.9
RESIDENT_01302,Move It Challenge,MVPA Minutes,2026-03-30,Active,Bronze,150,28.4
RESIDENT_01310,Eat Drink Shop Healthy,Healthier Purchases,2026-04-08,Active,Silver,30,52.7
RESIDENT_01346,Eat Drink Shop Healthy,Healthier Purchases,2026-03-11,Active,Participant,30,17.3
RESIDENT_01202,Move It Challenge,MVPA Minutes,2026-03-16,Active,Platinum,150,83.2
RESIDENT_01061,Eat Drink Shop Healthy,Healthier Purchases,2026-03-01,Active,Bronze,30,21.6
RESIDENT_00185,National Steps Challenge,Steps,2026-03-21,Active,Gold,10000,70.0
RESIDENT_00117,National Steps Challenge,Steps,2026-03-30,Active,Gold,10000,76.1
RESIDENT_00936,Move It Challenge,MVPA Minutes,2026-03-07,Active,Gold,150,70.9
RESIDENT_00442,Move It Challenge,MVPA Minutes,2026-03-03,Active,Silver,150,47.5
RESIDENT_00399,Eat Drink Shop Healthy,Healthier Purchases,2026-03-09,Active,Participant,30,6.6
RESIDENT_00557,National Steps Challenge,Steps,2026-03-23,Active,Bronze,10000,26.8
RESIDENT_01087,Eat Drink Shop Healthy,Healthier Purchases,2026-03-23,Active,Bronze,30,22.2
RESIDENT_01062,National Steps Challenge,Steps,2026-03-27,Active,Participant,10000,19.6
RESIDENT_01450,National Steps Challenge,Steps,2026-03-08,Active,Gold,10000,74.9
RESIDENT_00046,Eat Drink Shop Healthy,Healthier Purchases,2026-03-04,Active,Silver,30,49.5
RESIDENT_01214,Eat Drink Shop Healthy,Healthier Purchases,2026-03-07,Active,Silver,30,51.2
RESIDENT_00706,Move It Challenge,MVPA Minutes,2026-03-20,Active,Gold,150,63.1
RESIDENT_01341,Eat Drink Shop Healthy,Healthier Purchases,2026-03-04,Active,Gold,30,73.9
RESIDENT_01204,Eat Drink Shop Healthy,Healthier Purchases,2026-03-02,Active,Gold,30,78.8
RESIDENT_01473,Move It Challenge,MVPA Minutes,2026-03-01,Active,Silver,150,43.6
RESIDENT_00925,Eat Drink Shop Healthy,Healthier Purchases,2026-03-28,Active,Platinum,30,97.7
RESIDENT_01053,Move It Challenge,MVPA Minutes,2026-04-07,Active,Platinum,150,96.3
RESIDENT_00059,Eat Drink Shop Healthy,Healthier Purchases,2026-03-04,Active,Bronze,30,25.1
RESIDENT_00022,National Steps Challenge,Steps,2026-04-08,Active,Gold,10000,78.3
RESIDENT_00751,National Steps Challenge,Steps,2026-03-31,Active,Bronze,10000,29.0
RESIDENT_01031,National Steps Challenge,Steps,2026-03-09,Active,Participant,10000,11.1
RESIDENT_00506,National Steps Challenge,Steps,2026-03-08,Active,Bronze,10000,24.9
RESIDENT_00629,Eat Drink Shop Healthy,Healthier Purchases,2026-04-02,Active,Bronze,30,21.4
RESIDENT_01484,Eat Drink Shop Healthy,Healthier Purchases,2026-04-04,Active,Bronze,30,29.3
RESIDENT_01412,National Steps Challenge,Steps,2026-03-09,Active,Bronze,10000,33.4
RESIDENT_00795,National Steps Challenge,Steps,2026-04-10,Active,Platinum,10000,84.5
RESIDENT_01355,National Steps Challenge,Steps,2026-03-25,Active,Silver,10000,55.5
RESIDENT_01347,National Steps Challenge,Steps,2026-03-02,Active,Bronze,10000,25.4
RESIDENT_00527,National Steps Challenge,Steps,2026-03-29,Active,Bronze,10000,34.6
RESIDENT_01279,Eat Drink Shop Healthy,Healthier Purchases,2026-03-12,Active,Participant,30,17.8
RESIDENT_01326,Eat Drink Shop Healthy,Healthier Purchases,2026-03-03,Active,Platinum,30,94.8
RESIDENT_01247,Eat Drink Shop Healthy,Healthier Purchases,2026-03-11,Active,Silver,30,51.1
RESIDENT_00917,Eat Drink Shop Healthy,Healthier Purchases,2026-03-10,Active,Silver,30,45.5
RESIDENT_00719,Move It Challenge,MVPA Minutes,2026-03-11,Active,Silver,150,40.7
RESIDENT_01470,Move It Challenge,MVPA Minutes,2026-03-08,Active,Platinum,150,83.3
RESIDENT_01042,National Steps Challenge,Steps,2026-03-01,Active,Bronze,10000,28.0
RESIDENT_00115,Move It Challenge,MVPA Minutes,2026-03-24,Active,Gold,150,63.0
RESIDENT_00218,Eat Drink Shop Healthy,Healthier Purchases,2026-03-24,Active,Bronze,30,26.5
RESIDENT_00936,National Steps Challenge,Steps,2026-03-25,Active,Silver,10000,50.4
RESIDENT_00655,Eat Drink Shop Healthy,Healthier Purchases,2026-03-03,Active,Participant,30,18.6
RESIDENT_00548,Move It Challenge,MVPA Minutes,2026-04-02,Active,Platinum,150,86.0
RESIDENT_00204,Move It Challenge,MVPA Minutes,2026-03-16,Active,Platinum,150,89.9
RESIDENT_00346,Eat Drink Shop Healthy,Healthier Purchases,2026-03-17,Active,Bronze,30,32.3
RESIDENT_00098,Move It Challenge,MVPA Minutes,2026-04-09,Active,Bronze,150,29.7
RESIDENT_00473,National Steps Challenge,Steps,2026-03-13,Active,Bronze,10000,38.1
RESIDENT_01254,National Steps Challenge,Steps,2026-04-10,Active,Gold,10000,75.3
RESIDENT_01005,Move It Challenge,MVPA Minutes,2026-03-16,Active,Participant,150,11.4
RESIDENT_01258,Move It Challenge,MVPA Minutes,2026-04-01,Active,Bronze,150,23.4
RESIDENT_01299,National Steps Challenge,Steps,2026-04-03,Active,Platinum,10000,92.3
RESIDENT_00545,Eat Drink Shop Healthy,Healthier Purchases,2026-03-20,Active,Participant,30,8.9
RESIDENT_00151,Move It Challenge,MVPA Minutes,2026-03-22,Active,Platinum,150,85.3
RESIDENT_00837,Move It Challenge,MVPA Minutes,2026-03-23,Active,Gold,150,71.5
RESIDENT_00831,Move It Challenge,MVPA Minutes,2026-03-10,Active,Platinum,150,86.4
RESIDENT_00375,National Steps Challenge,Steps,2026-04-08,Active,Platinum,10000,82.7
RESIDENT_00984,National Steps Challenge,Steps,2026-03-30,Active,Bronze,10000,20.0
RESIDENT_00201,Move It Challenge,MVPA Minutes,2026-03-14,Active,Silver,150,54.1
RESIDENT_01377,Move It Challenge,MVPA Minutes,2026-03-04,Active,Participant,150,15.6
RESIDENT_00595,Move It Challenge,MVPA Minutes,2026-03-19,Active,Gold,150,77.6
RESIDENT_00354,National Steps Challenge,Steps,2026-04-01,Active,Gold,10000,69.2
RESIDENT_00993,Eat Drink Shop Healthy,Healthier Purchases,2026-04-09,Active,Participant,30,12.5
RESIDENT_00854,Move It Challenge,MVPA Minutes,2026-03-12,Active,Participant,150,5.3
RESIDENT_00897,Move It Challenge,MVPA Minutes,2026-04-02,Active,Bronze,150,31.0
RESIDENT_00904,National Steps Challenge,Steps,2026-03-27,Active,Platinum,10000,84.0
RESIDENT_00526,Eat Drink Shop Healthy,Healthier Purchases,2026-03-07,Active,Platinum,30,88.8
RESIDENT_01158,Move It Challenge,MVPA Minutes,2026-04-03,Active,Gold,150,75.7
RESIDENT_00700,Eat Drink Shop Healthy,Healthier Purchases,2026-03-21,Active,Gold,30,74.9
RESIDENT_00081,Move It Challenge,MVPA Minutes,2026-04-06,Active,Platinum,150,81.3
RESIDENT_00441,Move It Challenge,MVPA Minutes,2026-04-02,Active,Gold,150,78.5
RESIDENT_01086,National Steps Challenge,Steps,2026-04-05,Active,Gold,10000,72.2
RESIDENT_01151,Eat Drink Shop Healthy,Healthier Purchases,2026-03-17,Active,Silver,30,53.6
RESIDENT_01026,Move It Challenge,MVPA Minutes,2026-03-28,Active,Bronze,150,22.8
RESIDENT_00466,Eat Drink Shop Healthy,Healthier Purchases,2026-03-20,Active,Gold,30,74.5
RESIDENT_00492,Eat Drink Shop Healthy,Healthier Purchases,2026-03-02,Active,Gold,30,60.9
RESIDENT_00787,Eat Drink Shop Healthy,Healthier Purchases,2026-04-05,Active,Gold,30,64.8
RESIDENT_00884,Move It Challenge,MVPA Minutes,2026-03-25,Active,Platinum,150,95.0
RESIDENT_01011,Move It Challenge,MVPA Minutes,2026-03-15,Active,Participant,150,3.1
RESIDENT_00837,Eat Drink Shop Healthy,Healthier Purchases,2026-03-03,Active,Gold,30,74.5
RESIDENT_01047,Eat Drink Shop Healthy,Healthier Purchases,2026-03-29,Active,Gold,30,70.9
RESIDENT_01208,Move It Challenge,MVPA Minutes,2026-04-09,Active,Silver,150,55.3
RESIDENT_01379,Eat Drink Shop Healthy,Healthier Purchases,2026-03-28,Active,Bronze,30,20.5
RESIDENT_00069,National Steps Challenge,Steps,2026-03-18,Active,Gold,10000,65.1
RESIDENT_00300,Eat Drink Shop Healthy,Healthier Purchases,2026-03-03,Active,Participant,30,18.9
RESIDENT_01074,National Steps Challenge,Steps,2026-03-19,Active,Platinum,10000,92.9
RESIDENT_00257,National Steps Challenge,Steps,2026-03-11,Active,Platinum,10000,94.8
RESIDENT_00783,National Steps Challenge,Steps,2026-03-06,Active,Bronze,10000,35.3
RESIDENT_01498,Eat Drink Shop Healthy,Healthier Purchases,2026-03-04,Active,Silver,30,43.5
RESIDENT_00784,National Steps Challenge,Steps,2026-03-07,Active,Bronze,10000,21.1
RESIDENT_00086,Eat Drink Shop Healthy,Healthier Purchases,2026-03-14,Active,Platinum,30,82.2
RESIDENT_01203,National Steps Challenge,Steps,2026-03-22,Active,Gold,10000,66.9
RESIDENT_00083,Move It Challenge,MVPA Minutes,2026-03-08,Active,Gold,150,79.8
RESIDENT_00732,Move It Challenge,MVPA Minutes,2026-03-06,Active,Participant,150,12.0
RESIDENT_01400,Eat Drink Shop Healthy,Healthier Purchases,2026-03-01,Active,Bronze,30,31.9
RESIDENT_00642,Move It Challenge,MVPA Minutes,2026-03-10,Active,Silver,150,40.1
RESIDENT_00431,Move It Challenge,MVPA Minutes,2026-03-01,Active,Bronze,150,26.9
RESIDENT_00905,National Steps Challenge,Steps,2026-03-10,Active,Participant,10000,17.4
RESIDENT_00627,National Steps Challenge,Steps,2026-03-22,Active,Silver,10000,49.0
RESIDENT_00312,National Steps Challenge,Steps,2026-04-03,Active,Platinum,10000,82.6
RESIDENT_00305,Eat Drink Shop Healthy,Healthier Purchases,2026-03-24,Active,Gold,30,71.6
RESIDENT_00765,National Steps Challenge,Steps,2026-03-23,Active,Gold,10000,74.1
RESIDENT_01151,Move It Challenge,MVPA Minutes,2026-04-04,Active,Gold,150,62.3
RESIDENT_00193,Move It Challenge,MVPA Minutes,2026-03-11,Active,Platinum,150,83.4
RESIDENT_00542,Move It Challenge,MVPA Minutes,2026-03-01,Active,Silver,150,55.5
RESIDENT_00304,Move It Challenge,MVPA Minutes,2026-04-09,Active,Bronze,150,39.3
RESIDENT_00068,Move It Challenge,MVPA Minutes,2026-04-01,Active,Bronze,150,38.0
RESIDENT_00540,Move It Challenge,MVPA Minutes,2026-03-27,Active,Bronze,150,20.7
RESIDENT_01186,National Steps Challenge,Steps,2026-03-28,Active,Silver,10000,52.6
RESIDENT_00613,Eat Drink Shop Healthy,Healthier Purchases,2026-03-22,Active,Participant,30,18.8
RESIDENT_00523,Eat Drink Shop Healthy,Healthier Purchases,2026-03-13,Active,Silver,30,46.3
RESIDENT_00738,Eat Drink Shop Healthy,Healthier Purchases,2026-03-09,Active,Silver,30,40.2
RESIDENT_00860,Move It Challenge,MVPA Minutes,2026-03-28,Active,Participant,150,19.2
RESIDENT_01443,National Steps Challenge,Steps,2026-04-02,Active,Gold,10000,74.9
