booking_id,resident_id,event_id,event_name,event_type,event_date,region,booked_flag,attended_flag
BKG000541,RESIDENT_00240,EVT010,Nutrition Talk,Talk,2026-05-13,East,Y,Y
BKG000867,RESIDENT_00368,EVT003,Zumba Fiesta,Workout Class,2026-06-01,North-East,Y,Y
BKG000135,RESIDENT_00063,EVT006,Aqua Aerobics,Workout Class,2026-06-04,West,Y,Y
BKG001976,RESIDENT_00803,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-14,East,Y,Y
BKG002955,RESIDENT_01196,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-06,North-East,Y,Y
BKG000096,RESIDENT_00043,EVT004,Brisk Walk @ Park,Community Walk,2026-06-18,East,Y,Y
BKG000351,RESIDENT_00161,EVT003,Zumba Fiesta,Workout Class,2026-04-13,Central,Y,N
BKG000545,RESIDENT_00241,EVT003,Zumba Fiesta,Workout Class,2026-05-26,West,Y,Y
BKG002700,RESIDENT_01098,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-02,North,Y,Y
BKG001181,RESIDENT_00493,EVT010,Nutrition Talk,Talk,2026-05-25,North,Y,Y
BKG000247,RESIDENT_00110,EVT009,Health Screening Drive,Screening,2026-05-31,East,Y,Y
BKG000244,RESIDENT_00108,EVT008,Strength & Mobility,Workout Class,2026-06-25,Central,Y,Y
BKG000409,RESIDENT_00188,EVT007,Weekend Cycling,Community Ride,2026-06-12,East,Y,Y
BKG001116,RESIDENT_00465,EVT004,Brisk Walk @ Park,Community Walk,2026-04-04,North,Y,Y
BKG003243,RESIDENT_01310,EVT005,Sundays@thePark,Community Walk,2026-06-20,West,Y,Y
BKG001004,RESIDENT_00422,EVT008,Strength & Mobility,Workout Class,2026-06-15,North,Y,Y
BKG000765,RESIDENT_00328,EVT005,Sundays@thePark,Community Walk,2026-05-20,West,Y,Y
BKG000926,RESIDENT_00390,EVT004,Brisk Walk @ Park,Community Walk,2026-06-12,Central,Y,Y
BKG001353,RESIDENT_00557,EVT004,Brisk Walk @ Park,Community Walk,2026-06-28,West,Y,N
BKG002159,RESIDENT_00870,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-30,North-East,Y,Y
BKG000387,RESIDENT_00177,EVT002,HIIT @ CC,Workout Class,2026-06-23,North-East,Y,Y
BKG000257,RESIDENT_00115,EVT004,Brisk Walk @ Park,Community Walk,2026-04-20,Central,Y,N
BKG003395,RESIDENT_01376,EVT008,Strength & Mobility,Workout Class,2026-06-27,Central,Y,Y
BKG000973,RESIDENT_00409,EVT010,Nutrition Talk,Talk,2026-05-07,East,Y,Y
BKG001651,RESIDENT_00676,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-09,North-East,Y,N
BKG003421,RESIDENT_01389,EVT007,Weekend Cycling,Community Ride,2026-04-22,Central,Y,Y
BKG000868,RESIDENT_00369,EVT007,Weekend Cycling,Community Ride,2026-05-14,East,Y,N
BKG003180,RESIDENT_01285,EVT003,Zumba Fiesta,Workout Class,2026-05-03,North,Y,Y
BKG001729,RESIDENT_00709,EVT004,Brisk Walk @ Park,Community Walk,2026-04-30,Central,Y,N
BKG002917,RESIDENT_01179,EVT004,Brisk Walk @ Park,Community Walk,2026-04-21,North-East,Y,N
BKG003254,RESIDENT_01313,EVT002,HIIT @ CC,Workout Class,2026-04-25,Central,Y,Y
BKG001386,RESIDENT_00570,EVT010,Nutrition Talk,Talk,2026-06-23,North,Y,Y
BKG001565,RESIDENT_00641,EVT002,HIIT @ CC,Workout Class,2026-04-18,East,Y,Y
BKG001131,RESIDENT_00468,EVT009,Health Screening Drive,Screening,2026-04-02,North,Y,N
BKG002566,RESIDENT_01035,EVT002,HIIT @ CC,Workout Class,2026-06-07,East,Y,Y
BKG002385,RESIDENT_00953,EVT003,Zumba Fiesta,Workout Class,2026-06-20,Central,Y,N
BKG002886,RESIDENT_01166,EVT003,Zumba Fiesta,Workout Class,2026-05-02,North,Y,Y
BKG003505,RESIDENT_01431,EVT002,HIIT @ CC,Workout Class,2026-06-03,West,Y,Y
BKG001568,RESIDENT_00641,EVT008,Strength & Mobility,Workout Class,2026-06-14,East,Y,Y
BKG002865,RESIDENT_01158,EVT008,Strength & Mobility,Workout Class,2026-06-20,North,Y,Y
BKG001154,RESIDENT_00479,EVT009,Health Screening Drive,Screening,2026-04-17,North,Y,Y
BKG003103,RESIDENT_01260,EVT006,Aqua Aerobics,Workout Class,2026-06-28,Central,Y,N
BKG000341,RESIDENT_00157,EVT005,Sundays@thePark,Community Walk,2026-05-06,West,Y,Y
BKG000395,RESIDENT_00181,EVT006,Aqua Aerobics,Workout Class,2026-06-16,North-East,Y,N
BKG003586,RESIDENT_01474,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-20,West,Y,Y
BKG001861,RESIDENT_00767,EVT007,Weekend Cycling,Community Ride,2026-05-08,North-East,Y,N
BKG001193,RESIDENT_00499,EVT006,Aqua Aerobics,Workout Class,2026-06-19,North-East,Y,Y
BKG003113,RESIDENT_01262,EVT008,Strength & Mobility,Workout Class,2026-05-30,North-East,Y,Y
BKG003231,RESIDENT_01307,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-24,Central,Y,Y
BKG003148,RESIDENT_01274,EVT004,Brisk Walk @ Park,Community Walk,2026-06-19,Central,Y,Y
BKG002231,RESIDENT_00898,EVT002,HIIT @ CC,Workout Class,2026-05-18,Central,Y,Y
BKG002147,RESIDENT_00866,EVT008,Strength & Mobility,Workout Class,2026-05-04,North,Y,Y
BKG000197,RESIDENT_00091,EVT002,HIIT @ CC,Workout Class,2026-04-08,North-East,Y,Y
BKG000022,RESIDENT_00008,EVT009,Health Screening Drive,Screening,2026-06-19,North-East,Y,Y
BKG000448,RESIDENT_00201,EVT004,Brisk Walk @ Park,Community Walk,2026-05-02,North-East,Y,Y
BKG000169,RESIDENT_00079,EVT007,Weekend Cycling,Community Ride,2026-05-15,West,Y,Y
BKG000568,RESIDENT_00254,EVT005,Sundays@thePark,Community Walk,2026-06-20,West,Y,Y
BKG001725,RESIDENT_00708,EVT005,Sundays@thePark,Community Walk,2026-04-17,North-East,Y,Y
BKG002368,RESIDENT_00949,EVT004,Brisk Walk @ Park,Community Walk,2026-06-16,Central,Y,N
BKG001681,RESIDENT_00686,EVT005,Sundays@thePark,Community Walk,2026-04-02,Central,Y,Y
BKG001429,RESIDENT_00580,EVT010,Nutrition Talk,Talk,2026-06-07,North,Y,Y
BKG001464,RESIDENT_00591,EVT004,Brisk Walk @ Park,Community Walk,2026-04-11,West,Y,Y
BKG000674,RESIDENT_00289,EVT006,Aqua Aerobics,Workout Class,2026-05-06,West,Y,Y
BKG000416,RESIDENT_00193,EVT004,Brisk Walk @ Park,Community Walk,2026-04-06,North,Y,Y
BKG002469,RESIDENT_00987,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-25,East,Y,Y
BKG002824,RESIDENT_01146,EVT007,Weekend Cycling,Community Ride,2026-05-06,North,Y,Y
BKG002366,RESIDENT_00949,EVT003,Zumba Fiesta,Workout Class,2026-05-21,East,Y,N
BKG003131,RESIDENT_01268,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-24,Central,Y,N
BKG000359,RESIDENT_00163,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-08,North-East,Y,Y
BKG001388,RESIDENT_00570,EVT005,Sundays@thePark,Community Walk,2026-06-17,North,Y,Y
BKG000171,RESIDENT_00079,EVT009,Health Screening Drive,Screening,2026-05-17,West,Y,Y
BKG001019,RESIDENT_00427,EVT006,Aqua Aerobics,Workout Class,2026-06-12,North,Y,N
BKG000008,RESIDENT_00003,EVT002,HIIT @ CC,Workout Class,2026-04-28,Central,Y,Y
BKG002576,RESIDENT_01043,EVT009,Health Screening Drive,Screening,2026-06-25,East,Y,N
BKG002173,RESIDENT_00875,EVT003,Zumba Fiesta,Workout Class,2026-06-01,North-East,Y,Y
BKG003229,RESIDENT_01306,EVT006,Aqua Aerobics,Workout Class,2026-04-06,West,Y,Y
BKG001588,RESIDENT_00652,EVT010,Nutrition Talk,Talk,2026-05-28,Central,Y,Y
BKG002235,RESIDENT_00900,EVT010,Nutrition Talk,Talk,2026-04-02,North,Y,Y
BKG003583,RESIDENT_01472,EVT006,Aqua Aerobics,Workout Class,2026-06-02,North-East,Y,Y
BKG000279,RESIDENT_00130,EVT005,Sundays@thePark,Community Walk,2026-04-12,West,Y,Y
BKG001623,RESIDENT_00664,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-26,West,Y,N
BKG000844,RESIDENT_00361,EVT009,Health Screening Drive,Screening,2026-04-10,West,Y,Y
BKG003636,RESIDENT_01500,EVT009,Health Screening Drive,Screening,2026-04-02,Central,Y,Y
BKG002580,RESIDENT_01044,EVT006,Aqua Aerobics,Workout Class,2026-05-08,West,Y,Y
BKG000996,RESIDENT_00420,EVT002,HIIT @ CC,Workout Class,2026-05-15,East,Y,Y
BKG002841,RESIDENT_01151,EVT008,Strength & Mobility,Workout Class,2026-04-15,East,Y,N
BKG001692,RESIDENT_00693,EVT007,Weekend Cycling,Community Ride,2026-04-02,North-East,Y,Y
BKG000800,RESIDENT_00341,EVT010,Nutrition Talk,Talk,2026-04-23,North-East,Y,Y
BKG000752,RESIDENT_00322,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-10,Central,Y,Y
BKG001396,RESIDENT_00573,EVT005,Sundays@thePark,Community Walk,2026-05-24,North-East,Y,Y
BKG001074,RESIDENT_00449,EVT003,Zumba Fiesta,Workout Class,2026-06-05,East,Y,N
BKG002678,RESIDENT_01091,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-22,Central,Y,Y
BKG001985,RESIDENT_00806,EVT002,HIIT @ CC,Workout Class,2026-04-19,East,Y,Y
BKG003317,RESIDENT_01342,EVT004,Brisk Walk @ Park,Community Walk,2026-06-14,Central,Y,Y
BKG002122,RESIDENT_00855,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-02,North-East,Y,N
BKG002125,RESIDENT_00857,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-04,North-East,Y,Y
BKG001827,RESIDENT_00753,EVT005,Sundays@thePark,Community Walk,2026-04-08,Central,Y,Y
BKG001339,RESIDENT_00552,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-03,Central,Y,Y
BKG001918,RESIDENT_00787,EVT007,Weekend Cycling,Community Ride,2026-05-16,West,Y,Y
BKG003275,RESIDENT_01324,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-07,Central,Y,Y
BKG001629,RESIDENT_00667,EVT008,Strength & Mobility,Workout Class,2026-05-31,East,Y,Y
BKG001375,RESIDENT_00567,EVT008,Strength & Mobility,Workout Class,2026-04-27,Central,Y,Y
BKG001538,RESIDENT_00627,EVT008,Strength & Mobility,Workout Class,2026-05-23,West,Y,Y
BKG003028,RESIDENT_01227,EVT009,Health Screening Drive,Screening,2026-05-23,North,Y,Y
BKG000102,RESIDENT_00045,EVT002,HIIT @ CC,Workout Class,2026-04-06,North,Y,N
BKG000218,RESIDENT_00099,EVT003,Zumba Fiesta,Workout Class,2026-05-06,West,Y,Y
BKG002003,RESIDENT_00814,EVT007,Weekend Cycling,Community Ride,2026-06-20,North-East,Y,Y
BKG002105,RESIDENT_00850,EVT008,Strength & Mobility,Workout Class,2026-05-12,East,Y,Y
BKG001634,RESIDENT_00668,EVT002,HIIT @ CC,Workout Class,2026-06-18,East,Y,N
BKG002798,RESIDENT_01135,EVT005,Sundays@thePark,Community Walk,2026-05-10,East,Y,N
BKG003110,RESIDENT_01262,EVT006,Aqua Aerobics,Workout Class,2026-06-02,North-East,Y,Y
BKG000268,RESIDENT_00123,EVT002,HIIT @ CC,Workout Class,2026-05-15,Central,Y,N
BKG003146,RESIDENT_01274,EVT003,Zumba Fiesta,Workout Class,2026-06-21,North-East,Y,Y
BKG003310,RESIDENT_01340,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-11,Central,Y,N
BKG001040,RESIDENT_00438,EVT004,Brisk Walk @ Park,Community Walk,2026-05-19,Central,Y,Y
BKG000024,RESIDENT_00008,EVT006,Aqua Aerobics,Workout Class,2026-05-20,North-East,Y,Y
BKG001293,RESIDENT_00538,EVT005,Sundays@thePark,Community Walk,2026-05-28,North-East,Y,Y
BKG001852,RESIDENT_00761,EVT008,Strength & Mobility,Workout Class,2026-04-28,North,Y,N
BKG000895,RESIDENT_00381,EVT010,Nutrition Talk,Talk,2026-04-05,East,Y,Y
BKG003474,RESIDENT_01417,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-02,North-East,Y,Y
BKG003384,RESIDENT_01374,EVT010,Nutrition Talk,Talk,2026-04-13,North-East,Y,Y
BKG001496,RESIDENT_00604,EVT007,Weekend Cycling,Community Ride,2026-06-10,North-East,Y,N
BKG003375,RESIDENT_01370,EVT002,HIIT @ CC,Workout Class,2026-06-06,East,Y,N
BKG000939,RESIDENT_00393,EVT007,Weekend Cycling,Community Ride,2026-05-14,West,Y,Y
BKG001463,RESIDENT_00590,EVT005,Sundays@thePark,Community Walk,2026-04-21,Central,Y,N
BKG001000,RESIDENT_00422,EVT009,Health Screening Drive,Screening,2026-05-08,North,Y,Y
BKG002362,RESIDENT_00946,EVT006,Aqua Aerobics,Workout Class,2026-06-23,North,Y,Y
BKG000780,RESIDENT_00332,EVT006,Aqua Aerobics,Workout Class,2026-05-20,Central,Y,Y
BKG001366,RESIDENT_00562,EVT005,Sundays@thePark,Community Walk,2026-05-13,East,Y,N
BKG000475,RESIDENT_00210,EVT009,Health Screening Drive,Screening,2026-04-26,Central,Y,Y
BKG000074,RESIDENT_00029,EVT010,Nutrition Talk,Talk,2026-06-04,North-East,Y,Y
BKG001619,RESIDENT_00663,EVT007,Weekend Cycling,Community Ride,2026-05-26,North,Y,Y
BKG002084,RESIDENT_00844,EVT006,Aqua Aerobics,Workout Class,2026-06-20,West,Y,N
BKG001172,RESIDENT_00491,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-22,North,Y,N
BKG001050,RESIDENT_00441,EVT009,Health Screening Drive,Screening,2026-06-10,Central,Y,Y
BKG002399,RESIDENT_00957,EVT009,Health Screening Drive,Screening,2026-04-27,Central,Y,Y
BKG001870,RESIDENT_00771,EVT010,Nutrition Talk,Talk,2026-05-12,North-East,Y,Y
BKG002119,RESIDENT_00853,EVT008,Strength & Mobility,Workout Class,2026-05-27,North-East,Y,N
BKG002602,RESIDENT_01051,EVT007,Weekend Cycling,Community Ride,2026-05-12,Central,Y,Y
BKG002261,RESIDENT_00908,EVT007,Weekend Cycling,Community Ride,2026-05-08,North,Y,Y
BKG002190,RESIDENT_00880,EVT005,Sundays@thePark,Community Walk,2026-04-16,North-East,Y,Y
BKG001450,RESIDENT_00588,EVT003,Zumba Fiesta,Workout Class,2026-04-21,North-East,Y,N
BKG002300,RESIDENT_00927,EVT008,Strength & Mobility,Workout Class,2026-04-07,East,Y,N
BKG002877,RESIDENT_01163,EVT007,Weekend Cycling,Community Ride,2026-04-10,North-East,Y,Y
BKG000015,RESIDENT_00006,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-15,North,Y,N
BKG003011,RESIDENT_01220,EVT007,Weekend Cycling,Community Ride,2026-04-28,Central,Y,Y
BKG001624,RESIDENT_00665,EVT006,Aqua Aerobics,Workout Class,2026-05-04,West,Y,Y
BKG002158,RESIDENT_00870,EVT006,Aqua Aerobics,Workout Class,2026-06-28,North-East,Y,Y
BKG001497,RESIDENT_00604,EVT005,Sundays@thePark,Community Walk,2026-06-29,Central,Y,Y
BKG002410,RESIDENT_00961,EVT005,Sundays@thePark,Community Walk,2026-05-29,Central,Y,Y
BKG000216,RESIDENT_00097,EVT009,Health Screening Drive,Screening,2026-05-16,North-East,Y,Y
BKG002713,RESIDENT_01105,EVT009,Health Screening Drive,Screening,2026-05-04,North-East,Y,N
BKG002038,RESIDENT_00828,EVT007,Weekend Cycling,Community Ride,2026-05-29,East,Y,N
BKG000438,RESIDENT_00197,EVT002,HIIT @ CC,Workout Class,2026-05-22,Central,Y,Y
BKG001770,RESIDENT_00730,EVT009,Health Screening Drive,Screening,2026-06-15,West,Y,Y
BKG002244,RESIDENT_00903,EVT002,HIIT @ CC,Workout Class,2026-06-24,North,Y,Y
BKG000748,RESIDENT_00320,EVT008,Strength & Mobility,Workout Class,2026-06-18,North,Y,Y
BKG002255,RESIDENT_00907,EVT004,Brisk Walk @ Park,Community Walk,2026-04-13,West,Y,Y
BKG000549,RESIDENT_00243,EVT010,Nutrition Talk,Talk,2026-06-17,North-East,Y,Y
BKG002720,RESIDENT_01107,EVT008,Strength & Mobility,Workout Class,2026-06-11,North,Y,Y
BKG003360,RESIDENT_01363,EVT006,Aqua Aerobics,Workout Class,2026-06-03,North-East,Y,Y
BKG001432,RESIDENT_00581,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-07,East,Y,N
BKG000352,RESIDENT_00161,EVT010,Nutrition Talk,Talk,2026-04-14,North-East,Y,Y
BKG000860,RESIDENT_00367,EVT005,Sundays@thePark,Community Walk,2026-06-26,North-East,Y,Y
BKG002426,RESIDENT_00967,EVT005,Sundays@thePark,Community Walk,2026-06-08,Central,Y,Y
BKG003415,RESIDENT_01387,EVT002,HIIT @ CC,Workout Class,2026-06-28,North-East,Y,N
BKG000976,RESIDENT_00410,EVT003,Zumba Fiesta,Workout Class,2026-05-23,North-East,Y,N
BKG000592,RESIDENT_00261,EVT004,Brisk Walk @ Park,Community Walk,2026-06-01,North,Y,Y
BKG002212,RESIDENT_00887,EVT003,Zumba Fiesta,Workout Class,2026-04-26,North-East,Y,Y
BKG002528,RESIDENT_01019,EVT006,Aqua Aerobics,Workout Class,2026-06-27,North,Y,Y
BKG001890,RESIDENT_00776,EVT002,HIIT @ CC,Workout Class,2026-04-25,West,Y,N
BKG000149,RESIDENT_00071,EVT002,HIIT @ CC,Workout Class,2026-05-24,Central,Y,Y
BKG000198,RESIDENT_00091,EVT006,Aqua Aerobics,Workout Class,2026-05-13,North-East,Y,N
BKG001879,RESIDENT_00774,EVT007,Weekend Cycling,Community Ride,2026-05-12,West,Y,N
BKG001851,RESIDENT_00760,EVT010,Nutrition Talk,Talk,2026-06-09,North-East,Y,Y
BKG002727,RESIDENT_01108,EVT003,Zumba Fiesta,Workout Class,2026-04-05,East,Y,Y
BKG002601,RESIDENT_01051,EVT010,Nutrition Talk,Talk,2026-04-22,North,Y,Y
BKG001422,RESIDENT_00579,EVT003,Zumba Fiesta,Workout Class,2026-06-26,North,Y,Y
BKG003242,RESIDENT_01309,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-22,Central,Y,N
BKG000158,RESIDENT_00075,EVT008,Strength & Mobility,Workout Class,2026-04-12,Central,Y,Y
BKG003572,RESIDENT_01467,EVT006,Aqua Aerobics,Workout Class,2026-06-03,East,Y,Y
BKG002691,RESIDENT_01095,EVT005,Sundays@thePark,Community Walk,2026-06-18,West,Y,Y
BKG003197,RESIDENT_01291,EVT007,Weekend Cycling,Community Ride,2026-05-10,West,Y,Y
BKG000418,RESIDENT_00193,EVT005,Sundays@thePark,Community Walk,2026-05-30,North,Y,Y
BKG001347,RESIDENT_00556,EVT004,Brisk Walk @ Park,Community Walk,2026-04-14,North-East,Y,Y
BKG002693,RESIDENT_01095,EVT007,Weekend Cycling,Community Ride,2026-05-23,North,Y,Y
BKG000128,RESIDENT_00059,EVT005,Sundays@thePark,Community Walk,2026-04-20,North,Y,N
BKG001039,RESIDENT_00438,EVT005,Sundays@thePark,Community Walk,2026-05-12,Central,Y,N
BKG002491,RESIDENT_00991,EVT004,Brisk Walk @ Park,Community Walk,2026-05-17,East,Y,Y
BKG000452,RESIDENT_00202,EVT008,Strength & Mobility,Workout Class,2026-06-28,East,Y,Y
BKG003563,RESIDENT_01460,EVT003,Zumba Fiesta,Workout Class,2026-04-09,Central,Y,N
BKG001891,RESIDENT_00776,EVT009,Health Screening Drive,Screening,2026-04-06,West,Y,Y
BKG002812,RESIDENT_01141,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-23,East,Y,Y
BKG002716,RESIDENT_01105,EVT003,Zumba Fiesta,Workout Class,2026-05-25,Central,Y,Y
BKG002476,RESIDENT_00988,EVT002,HIIT @ CC,Workout Class,2026-05-21,West,Y,Y
BKG001539,RESIDENT_00627,EVT009,Health Screening Drive,Screening,2026-05-23,West,Y,Y
BKG002388,RESIDENT_00954,EVT002,HIIT @ CC,Workout Class,2026-04-13,East,Y,Y
BKG003276,RESIDENT_01325,EVT007,Weekend Cycling,Community Ride,2026-05-10,Central,Y,Y
BKG002750,RESIDENT_01118,EVT005,Sundays@thePark,Community Walk,2026-05-05,Central,Y,Y
BKG001351,RESIDENT_00556,EVT003,Zumba Fiesta,Workout Class,2026-06-22,North-East,Y,Y
BKG003393,RESIDENT_01376,EVT003,Zumba Fiesta,Workout Class,2026-06-21,North-East,Y,Y
BKG003367,RESIDENT_01367,EVT010,Nutrition Talk,Talk,2026-04-28,North-East,Y,Y
BKG003211,RESIDENT_01299,EVT004,Brisk Walk @ Park,Community Walk,2026-05-27,North,Y,Y
BKG000187,RESIDENT_00088,EVT007,Weekend Cycling,Community Ride,2026-06-11,East,Y,Y
BKG001545,RESIDENT_00631,EVT006,Aqua Aerobics,Workout Class,2026-04-11,East,Y,Y
BKG000998,RESIDENT_00421,EVT004,Brisk Walk @ Park,Community Walk,2026-05-29,Central,Y,Y
BKG003237,RESIDENT_01308,EVT010,Nutrition Talk,Talk,2026-04-25,Central,Y,N
BKG002305,RESIDENT_00928,EVT003,Zumba Fiesta,Workout Class,2026-04-18,North,Y,N
BKG003253,RESIDENT_01313,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-02,West,Y,Y
BKG002530,RESIDENT_01021,EVT006,Aqua Aerobics,Workout Class,2026-05-08,North-East,Y,N
BKG002721,RESIDENT_01107,EVT007,Weekend Cycling,Community Ride,2026-04-02,North-East,Y,N
BKG001336,RESIDENT_00552,EVT010,Nutrition Talk,Talk,2026-06-09,East,Y,Y
BKG001027,RESIDENT_00433,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-03,North,Y,Y
BKG001331,RESIDENT_00550,EVT007,Weekend Cycling,Community Ride,2026-04-19,North,Y,N
BKG002380,RESIDENT_00951,EVT006,Aqua Aerobics,Workout Class,2026-06-05,North,Y,Y
BKG000250,RESIDENT_00110,EVT007,Weekend Cycling,Community Ride,2026-05-05,East,Y,Y
BKG002420,RESIDENT_00966,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-25,East,Y,Y
BKG001028,RESIDENT_00433,EVT006,Aqua Aerobics,Workout Class,2026-04-28,North,Y,N
BKG002575,RESIDENT_01043,EVT009,Health Screening Drive,Screening,2026-04-02,North-East,Y,N
BKG000921,RESIDENT_00389,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-01,West,Y,Y
BKG000223,RESIDENT_00100,EVT004,Brisk Walk @ Park,Community Walk,2026-05-30,North,Y,Y
BKG001238,RESIDENT_00516,EVT007,Weekend Cycling,Community Ride,2026-05-13,Central,Y,N
BKG002510,RESIDENT_01011,EVT004,Brisk Walk @ Park,Community Walk,2026-05-14,Central,Y,N
BKG000875,RESIDENT_00371,EVT008,Strength & Mobility,Workout Class,2026-04-05,North-East,Y,Y
BKG003062,RESIDENT_01246,EVT003,Zumba Fiesta,Workout Class,2026-05-12,Central,Y,Y
BKG002328,RESIDENT_00935,EVT005,Sundays@thePark,Community Walk,2026-04-28,Central,Y,Y
BKG000143,RESIDENT_00068,EVT003,Zumba Fiesta,Workout Class,2026-04-28,North,Y,N
BKG001714,RESIDENT_00705,EVT004,Brisk Walk @ Park,Community Walk,2026-06-17,North-East,Y,N
BKG002894,RESIDENT_01170,EVT005,Sundays@thePark,Community Walk,2026-06-02,East,Y,Y
BKG000206,RESIDENT_00094,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-31,East,Y,Y
BKG000252,RESIDENT_00111,EVT005,Sundays@thePark,Community Walk,2026-04-07,West,Y,N
BKG000508,RESIDENT_00231,EVT009,Health Screening Drive,Screening,2026-05-08,West,Y,Y
BKG002756,RESIDENT_01119,EVT005,Sundays@thePark,Community Walk,2026-04-05,Central,Y,Y
BKG003441,RESIDENT_01398,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-01,North-East,Y,Y
BKG000853,RESIDENT_00365,EVT005,Sundays@thePark,Community Walk,2026-05-08,West,Y,Y
BKG002815,RESIDENT_01142,EVT006,Aqua Aerobics,Workout Class,2026-05-12,North-East,Y,Y
BKG000367,RESIDENT_00166,EVT005,Sundays@thePark,Community Walk,2026-05-24,West,Y,Y
BKG002805,RESIDENT_01139,EVT002,HIIT @ CC,Workout Class,2026-05-28,Central,Y,N
BKG001491,RESIDENT_00603,EVT003,Zumba Fiesta,Workout Class,2026-05-11,West,Y,Y
BKG001013,RESIDENT_00424,EVT010,Nutrition Talk,Talk,2026-05-21,North,Y,Y
BKG002642,RESIDENT_01074,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-08,West,Y,Y
BKG001402,RESIDENT_00574,EVT006,Aqua Aerobics,Workout Class,2026-04-30,West,Y,Y
BKG001126,RESIDENT_00467,EVT003,Zumba Fiesta,Workout Class,2026-04-29,West,Y,Y
BKG003174,RESIDENT_01283,EVT005,Sundays@thePark,Community Walk,2026-05-05,North,Y,Y
BKG002262,RESIDENT_00909,EVT005,Sundays@thePark,Community Walk,2026-05-03,Central,Y,N
BKG002094,RESIDENT_00847,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-22,North,Y,N
BKG002349,RESIDENT_00941,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-01,West,Y,N
BKG001785,RESIDENT_00737,EVT010,Nutrition Talk,Talk,2026-04-04,West,Y,Y
BKG003030,RESIDENT_01227,EVT007,Weekend Cycling,Community Ride,2026-05-30,North-East,Y,Y
BKG002835,RESIDENT_01149,EVT008,Strength & Mobility,Workout Class,2026-05-20,Central,Y,Y
BKG003006,RESIDENT_01217,EVT002,HIIT @ CC,Workout Class,2026-05-08,Central,Y,N
BKG000447,RESIDENT_00201,EVT010,Nutrition Talk,Talk,2026-04-09,East,Y,N
BKG001836,RESIDENT_00755,EVT005,Sundays@thePark,Community Walk,2026-04-06,North,Y,Y
BKG002010,RESIDENT_00815,EVT006,Aqua Aerobics,Workout Class,2026-05-23,West,Y,N
BKG003511,RESIDENT_01436,EVT004,Brisk Walk @ Park,Community Walk,2026-06-14,Central,Y,Y
BKG000894,RESIDENT_00381,EVT006,Aqua Aerobics,Workout Class,2026-06-10,East,Y,Y
BKG000289,RESIDENT_00133,EVT006,Aqua Aerobics,Workout Class,2026-06-30,North-East,Y,Y
BKG002222,RESIDENT_00893,EVT008,Strength & Mobility,Workout Class,2026-04-29,Central,Y,Y
BKG003247,RESIDENT_01311,EVT008,Strength & Mobility,Workout Class,2026-05-22,North-East,Y,Y
BKG002551,RESIDENT_01029,EVT004,Brisk Walk @ Park,Community Walk,2026-04-05,West,Y,Y
BKG003292,RESIDENT_01332,EVT010,Nutrition Talk,Talk,2026-04-06,Central,Y,Y
BKG002021,RESIDENT_00819,EVT003,Zumba Fiesta,Workout Class,2026-05-24,Central,Y,Y
BKG002391,RESIDENT_00954,EVT006,Aqua Aerobics,Workout Class,2026-04-23,East,Y,Y
BKG000883,RESIDENT_00375,EVT004,Brisk Walk @ Park,Community Walk,2026-04-11,Central,Y,Y
